id,difficulty,width,height,mines,status,touches,guesses,revealed_count,total_safe_cells,score,method,guess
960,mixed,19,23,92,lost,109,3,216,345,239,naive,random
961,mixed,22,10,41,lost,2,1,13,179,169,naive,random
962,mixed,17,16,41,lost,82,5,218,231,96,naive,random
963,mixed,21,17,46,lost,53,1,300,311,65,naive,random
964,mixed,24,19,86,lost,102,4,322,370,151,naive,random
965,mixed,22,11,49,won,88,5,193,193,88,naive,random
966,mixed,23,18,75,lost,9,3,44,339,305,naive,random
967,mixed,13,23,38,won,82,0,261,261,82,naive,random
968,mixed,13,19,30,lost,62,1,217,217,63,naive,random
969,mixed,8,20,22,won,55,0,138,138,55,naive,random
970,mixed,10,11,19,lost,18,1,57,91,53,naive,random
971,mixed,13,24,38,won,54,0,274,274,54,naive,random
972,mixed,16,17,34,won,65,0,238,238,65,naive,random
973,mixed,17,22,81,lost,6,5,23,293,277,naive,random
974,mixed,14,9,21,won,41,0,105,105,41,naive,random
975,mixed,19,9,36,lost,26,2,86,135,76,naive,random
976,mixed,15,19,35,lost,44,1,247,250,48,naive,random
977,mixed,12,21,45,lost,4,2,15,207,197,naive,random
978,mixed,24,15,74,lost,79,2,157,286,209,naive,random
979,mixed,10,23,40,lost,63,3,179,190,75,naive,random
980,mixed,17,15,51,lost,89,2,204,204,90,naive,random
981,mixed,20,10,27,won,61,0,173,173,61,naive,random
982,mixed,18,15,40,won,76,0,230,230,76,naive,random
983,mixed,16,17,38,lost,46,1,222,234,59,naive,random
984,mixed,18,12,39,lost,42,3,102,177,118,naive,random
985,mixed,15,14,44,lost,37,1,130,166,74,naive,random
986,mixed,14,12,22,won,51,0,146,146,51,naive,random
987,mixed,19,17,43,won,66,0,280,280,66,naive,random
988,mixed,12,18,36,won,68,0,180,180,68,naive,random
989,mixed,10,21,32,lost,53,1,171,178,61,naive,random
990,mixed,14,19,56,lost,18,10,56,210,173,naive,random
991,mixed,13,22,58,lost,81,4,168,228,142,naive,random
992,mixed,21,23,63,won,109,0,420,420,109,naive,random
993,mixed,8,19,23,lost,24,2,119,129,35,naive,random
994,mixed,11,11,14,won,30,0,107,107,30,naive,random
995,mixed,13,12,23,won,46,0,133,133,46,naive,random
996,mixed,14,20,52,lost,112,4,223,228,118,naive,random
997,mixed,23,9,30,won,68,2,177,177,68,naive,random
998,mixed,11,14,32,won,71,2,122,122,71,naive,random
999,mixed,19,21,64,lost,112,1,326,335,122,naive,random
1000,mixed,16,20,50,won,79,1,270,270,79,naive,random
1,beginner,9,9,10,won,12,0,71,71,12,naive,probability
2,beginner,9,9,10,won,30,12,71,71,30,naive,probability
3,beginner,9,9,10,won,11,0,71,71,11,naive,probability
4,beginner,9,9,10,won,17,0,71,71,17,naive,probability
5,beginner,9,9,10,won,16,0,71,71,16,naive,probability
6,beginner,9,9,10,won,14,0,71,71,14,naive,probability
7,beginner,9,9,10,won,16,0,71,71,16,naive,probability
8,beginner,9,9,10,won,20,9,71,71,20,naive,probability
9,beginner,9,9,10,won,11,1,71,71,11,naive,probability
10,beginner,9,9,10,won,14,0,71,71,14,naive,probability
11,beginner,9,9,10,won,19,0,71,71,19,naive,probability
12,beginner,9,9,10,won,29,2,71,71,29,naive,probability
13,beginner,9,9,10,won,12,1,71,71,12,naive,probability
14,beginner,9,9,10,won,22,4,71,71,22,naive,probability
15,beginner,9,9,10,won,13,1,71,71,13,naive,probability
16,beginner,9,9,10,won,19,0,71,71,19,naive,probability
17,beginner,9,9,10,won,26,0,71,71,26,naive,probability
18,beginner,9,9,10,won,20,0,71,71,20,naive,probability
19,beginner,9,9,10,won,19,0,71,71,19,naive,probability
20,beginner,9,9,10,won,15,0,71,71,15,naive,probability
21,beginner,9,9,10,won,15,0,71,71,15,naive,probability
22,beginner,9,9,10,won,18,3,71,71,18,naive,probability
23,beginner,9,9,10,won,20,0,71,71,20,naive,probability
24,beginner,9,9,10,won,15,0,71,71,15,naive,probability
25,beginner,9,9,10,won,13,0,71,71,13,naive,probability
26,beginner,9,9,10,won,24,0,71,71,24,naive,probability
27,beginner,9,9,10,won,27,0,71,71,27,naive,probability
28,beginner,9,9,10,won,13,0,71,71,13,naive,probability
29,beginner,9,9,10,won,13,0,71,71,13,naive,probability
30,beginner,9,9,10,won,18,0,71,71,18,naive,probability
31,beginner,9,9,10,won,23,0,71,71,23,naive,probability
32,beginner,9,9,10,won,19,2,71,71,19,naive,probability
33,beginner,9,9,10,won,4,0,71,71,4,naive,probability
34,beginner,9,9,10,won,24,6,71,71,24,naive,probability
35,beginner,9,9,10,lost,14,1,71,71,15,naive,probability
36,beginner,9,9,10,won,12,0,71,71,12,naive,probability
37,beginner,9,9,10,won,14,0,71,71,14,naive,probability
38,beginner,9,9,10,won,13,0,71,71,13,naive,probability
39,beginner,9,9,10,won,27,0,71,71,27,naive,probability
40,beginner,9,9,10,won,16,0,71,71,16,naive,probability
41,beginner,9,9,10,won,21,0,71,71,21,naive,probability
42,beginner,9,9,10,won,23,0,71,71,23,naive,probability
43,beginner,9,9,10,won,22,0,71,71,22,naive,probability
44,beginner,9,9,10,won,11,0,71,71,11,naive,probability
45,beginner,9,9,10,won,11,0,71,71,11,naive,probability
46,beginner,9,9,10,won,23,3,71,71,23,naive,probability
47,beginner,9,9,10,won,17,0,71,71,17,naive,probability
48,beginner,9,9,10,won,21,0,71,71,21,naive,probability
49,beginner,9,9,10,won,15,1,71,71,15,naive,probability
50,beginner,9,9,10,won,22,0,71,71,22,naive,probability
51,beginner,9,9,10,won,19,2,71,71,19,naive,probability
52,beginner,9,9,10,won,16,0,71,71,16,naive,probability
53,beginner,9,9,10,won,22,0,71,71,22,naive,probability
54,beginner,9,9,10,won,13,0,71,71,13,naive,probability
55,beginner,9,9,10,won,7,0,71,71,7,naive,probability
56,beginner,9,9,10,won,19,0,71,71,19,naive,probability
57,beginner,9,9,10,won,18,1,71,71,18,naive,probability
58,beginner,9,9,10,lost,22,1,70,71,24,naive,probability
59,beginner,9,9,10,won,11,2,71,71,11,naive,probability
60,beginner,9,9,10,won,16,0,71,71,16,naive,probability
61,beginner,9,9,10,won,7,1,71,71,7,naive,probability
62,beginner,9,9,10,won,29,0,71,71,29,naive,probability
63,beginner,9,9,10,won,17,0,71,71,17,naive,probability
64,beginner,9,9,10,won,17,0,71,71,17,naive,probability
65,beginner,9,9,10,won,15,0,71,71,15,naive,probability
66,beginner,9,9,10,won,13,0,71,71,13,naive,probability
67,beginner,9,9,10,won,19,2,71,71,19,naive,probability
68,beginner,9,9,10,won,19,1,71,71,19,naive,probability
69,beginner,9,9,10,won,24,0,71,71,24,naive,probability
70,beginner,9,9,10,won,24,11,71,71,24,naive,probability
71,beginner,9,9,10,won,16,0,71,71,16,naive,probability
72,beginner,9,9,10,won,18,0,71,71,18,naive,probability
73,beginner,9,9,10,won,10,0,71,71,10,naive,probability
74,beginner,9,9,10,won,12,0,71,71,12,naive,probability
75,beginner,9,9,10,won,16,0,71,71,16,naive,probability
76,beginner,9,9,10,won,8,0,71,71,8,naive,probability
77,beginner,9,9,10,won,14,0,71,71,14,naive,probability
78,beginner,9,9,10,won,8,0,71,71,8,naive,probability
79,beginner,9,9,10,won,9,0,71,71,9,naive,probability
80,beginner,9,9,10,won,15,1,71,71,15,naive,probability
81,beginner,9,9,10,won,14,0,71,71,14,naive,probability
82,beginner,9,9,10,won,10,0,71,71,10,naive,probability
83,beginner,9,9,10,won,9,0,71,71,9,naive,probability
84,beginner,9,9,10,won,13,0,71,71,13,naive,probability
85,beginner,9,9,10,won,18,0,71,71,18,naive,probability
86,beginner,9,9,10,won,16,0,71,71,16,naive,probability
87,beginner,9,9,10,won,7,1,71,71,7,naive,probability
88,beginner,9,9,10,won,18,5,71,71,18,naive,probability
89,beginner,9,9,10,won,25,0,71,71,25,naive,probability
90,beginner,9,9,10,won,8,0,71,71,8,naive,probability
91,beginner,9,9,10,won,22,0,71,71,22,naive,probability
92,beginner,9,9,10,won,15,0,71,71,15,naive,probability
93,beginner,9,9,10,won,20,0,71,71,20,naive,probability
94,beginner,9,9,10,lost,15,1,67,71,20,naive,probability
95,beginner,9,9,10,won,9,0,71,71,9,naive,probability
96,beginner,9,9,10,won,21,0,71,71,21,naive,probability
97,beginner,9,9,10,won,22,0,71,71,22,naive,probability
98,beginner,9,9,10,won,12,0,71,71,12,naive,probability
99,beginner,9,9,10,won,23,1,71,71,23,naive,probability
100,beginner,9,9,10,won,14,0,71,71,14,naive,probability
101,beginner,9,9,10,won,28,0,71,71,28,naive,probability
102,beginner,9,9,10,won,19,0,71,71,19,naive,probability
103,beginner,9,9,10,won,28,9,71,71,28,naive,probability
104,beginner,9,9,10,won,20,0,71,71,20,naive,probability
105,beginner,9,9,10,won,15,0,71,71,15,naive,probability
106,beginner,9,9,10,won,16,0,71,71,16,naive,probability
107,beginner,9,9,10,won,14,0,71,71,14,naive,probability
108,beginner,9,9,10,won,18,0,71,71,18,naive,probability
109,beginner,9,9,10,won,18,0,71,71,18,naive,probability
110,beginner,9,9,10,won,10,0,71,71,10,naive,probability
111,beginner,9,9,10,won,24,0,71,71,24,naive,probability
112,beginner,9,9,10,won,24,3,71,71,24,naive,probability
113,beginner,9,9,10,lost,16,2,71,71,17,naive,probability
114,beginner,9,9,10,won,18,3,71,71,18,naive,probability
115,beginner,9,9,10,won,16,2,71,71,16,naive,probability
116,beginner,9,9,10,won,17,0,71,71,17,naive,probability
117,beginner,9,9,10,won,12,0,71,71,12,naive,probability
118,beginner,9,9,10,won,18,0,71,71,18,naive,probability
119,beginner,9,9,10,won,26,8,71,71,26,naive,probability
120,beginner,9,9,10,won,21,0,71,71,21,naive,probability
121,beginner,9,9,10,won,16,0,71,71,16,naive,probability
122,beginner,9,9,10,won,17,0,71,71,17,naive,probability
123,beginner,9,9,10,won,14,0,71,71,14,naive,probability
124,beginner,9,9,10,won,17,2,71,71,17,naive,probability
125,beginner,9,9,10,won,22,0,71,71,22,naive,probability
126,beginner,9,9,10,won,25,0,71,71,25,naive,probability
127,beginner,9,9,10,won,31,2,71,71,31,naive,probability
128,beginner,9,9,10,won,23,0,71,71,23,naive,probability
129,beginner,9,9,10,won,18,3,71,71,18,naive,probability
130,beginner,9,9,10,won,19,0,71,71,19,naive,probability
131,beginner,9,9,10,won,13,0,71,71,13,naive,probability
132,beginner,9,9,10,won,22,0,71,71,22,naive,probability
133,beginner,9,9,10,won,13,0,71,71,13,naive,probability
134,beginner,9,9,10,won,20,0,71,71,20,naive,probability
135,beginner,9,9,10,won,9,0,71,71,9,naive,probability
136,beginner,9,9,10,won,12,0,71,71,12,naive,probability
137,beginner,9,9,10,won,18,0,71,71,18,naive,probability
138,beginner,9,9,10,won,24,0,71,71,24,naive,probability
139,beginner,9,9,10,won,24,0,71,71,24,naive,probability
140,beginner,9,9,10,won,17,0,71,71,17,naive,probability
141,beginner,9,9,10,won,32,2,71,71,32,naive,probability
142,beginner,9,9,10,won,19,0,71,71,19,naive,probability
143,beginner,9,9,10,won,23,0,71,71,23,naive,probability
144,beginner,9,9,10,won,18,0,71,71,18,naive,probability
145,beginner,9,9,10,won,26,0,71,71,26,naive,probability
146,beginner,9,9,10,won,10,0,71,71,10,naive,probability
147,beginner,9,9,10,won,17,0,71,71,17,naive,probability
148,beginner,9,9,10,won,23,2,71,71,23,naive,probability
149,beginner,9,9,10,won,7,0,71,71,7,naive,probability
150,beginner,9,9,10,won,12,0,71,71,12,naive,probability
151,beginner,9,9,10,won,16,0,71,71,16,naive,probability
152,beginner,9,9,10,lost,23,9,68,71,27,naive,probability
153,beginner,9,9,10,won,20,2,71,71,20,naive,probability
154,beginner,9,9,10,won,13,1,71,71,13,naive,probability
155,beginner,9,9,10,won,22,0,71,71,22,naive,probability
156,beginner,9,9,10,won,9,1,71,71,9,naive,probability
157,beginner,9,9,10,lost,4,3,18,71,58,naive,probability
158,beginner,9,9,10,won,22,4,71,71,22,naive,probability
159,beginner,9,9,10,won,17,0,71,71,17,naive,probability
160,beginner,9,9,10,won,27,2,71,71,27,naive,probability
161,beginner,9,9,10,won,25,3,71,71,25,naive,probability
162,beginner,9,9,10,won,14,1,71,71,14,naive,probability
163,beginner,9,9,10,won,24,0,71,71,24,naive,probability
164,beginner,9,9,10,won,13,0,71,71,13,naive,probability
165,beginner,9,9,10,won,16,0,71,71,16,naive,probability
166,beginner,9,9,10,won,16,0,71,71,16,naive,probability
167,beginner,9,9,10,won,17,0,71,71,17,naive,probability
168,beginner,9,9,10,won,16,2,71,71,16,naive,probability
169,beginner,9,9,10,won,29,0,71,71,29,naive,probability
170,beginner,9,9,10,won,20,2,71,71,20,naive,probability
171,beginner,9,9,10,won,16,1,71,71,16,naive,probability
172,beginner,9,9,10,won,24,0,71,71,24,naive,probability
173,beginner,9,9,10,won,16,0,71,71,16,naive,probability
174,beginner,9,9,10,won,20,0,71,71,20,naive,probability
175,beginner,9,9,10,won,17,0,71,71,17,naive,probability
176,beginner,9,9,10,won,13,0,71,71,13,naive,probability
177,beginner,9,9,10,won,20,0,71,71,20,naive,probability
178,beginner,9,9,10,won,26,0,71,71,26,naive,probability
179,beginner,9,9,10,won,22,0,71,71,22,naive,probability
180,beginner,9,9,10,won,13,2,71,71,13,naive,probability
181,beginner,9,9,10,won,13,0,71,71,13,naive,probability
182,beginner,9,9,10,won,18,3,71,71,18,naive,probability
183,beginner,9,9,10,won,23,2,71,71,23,naive,probability
184,beginner,9,9,10,won,21,2,71,71,21,naive,probability
185,beginner,9,9,10,won,12,1,71,71,12,naive,probability
186,beginner,9,9,10,won,12,0,71,71,12,naive,probability
187,beginner,9,9,10,won,15,0,71,71,15,naive,probability
188,beginner,9,9,10,won,19,0,71,71,19,naive,probability
189,beginner,9,9,10,won,17,0,71,71,17,naive,probability
190,beginner,9,9,10,won,9,0,71,71,9,naive,probability
191,beginner,9,9,10,won,12,0,71,71,12,naive,probability
192,beginner,9,9,10,lost,15,4,69,71,18,naive,probability
193,beginner,9,9,10,won,21,0,71,71,21,naive,probability
194,beginner,9,9,10,won,17,0,71,71,17,naive,probability
195,beginner,9,9,10,won,12,0,71,71,12,naive,probability
196,beginner,9,9,10,won,16,0,71,71,16,naive,probability
197,beginner,9,9,10,won,25,1,71,71,25,naive,probability
198,beginner,9,9,10,won,26,0,71,71,26,naive,probability
199,beginner,9,9,10,won,11,0,71,71,11,naive,probability
200,beginner,9,9,10,won,12,0,71,71,12,naive,probability
201,beginner,9,9,10,won,22,5,71,71,22,naive,probability
202,beginner,9,9,10,won,19,0,71,71,19,naive,probability
203,beginner,9,9,10,won,19,0,71,71,19,naive,probability
204,beginner,9,9,10,won,19,1,71,71,19,naive,probability
205,beginner,9,9,10,won,23,0,71,71,23,naive,probability
206,beginner,9,9,10,won,13,0,71,71,13,naive,probability
207,beginner,9,9,10,won,20,0,71,71,20,naive,probability
208,beginner,9,9,10,won,17,0,71,71,17,naive,probability
209,beginner,9,9,10,won,13,0,71,71,13,naive,probability
210,beginner,9,9,10,won,13,0,71,71,13,naive,probability
211,beginner,9,9,10,won,14,0,71,71,14,naive,probability
212,beginner,9,9,10,won,13,0,71,71,13,naive,probability
213,beginner,9,9,10,won,25,0,71,71,25,naive,probability
214,beginner,9,9,10,won,22,0,71,71,22,naive,probability
215,beginner,9,9,10,won,15,2,71,71,15,naive,probability
216,beginner,9,9,10,won,9,1,71,71,9,naive,probability
217,beginner,9,9,10,won,23,2,71,71,23,naive,probability
218,beginner,9,9,10,lost,6,4,17,71,61,naive,probability
219,beginner,9,9,10,won,13,1,71,71,13,naive,probability
220,beginner,9,9,10,won,10,2,71,71,10,naive,probability
221,beginner,9,9,10,won,18,0,71,71,18,naive,probability
222,beginner,9,9,10,won,16,0,71,71,16,naive,probability
223,beginner,9,9,10,won,22,1,71,71,22,naive,probability
224,beginner,9,9,10,won,21,0,71,71,21,naive,probability
225,beginner,9,9,10,won,11,0,71,71,11,naive,probability
226,beginner,9,9,10,won,22,0,71,71,22,naive,probability
227,beginner,9,9,10,won,19,2,71,71,19,naive,probability
228,beginner,9,9,10,won,15,1,71,71,15,naive,probability
229,beginner,9,9,10,won,28,2,71,71,28,naive,probability
230,beginner,9,9,10,won,28,0,71,71,28,naive,probability
231,beginner,9,9,10,won,17,0,71,71,17,naive,probability
232,beginner,9,9,10,won,19,0,71,71,19,naive,probability
233,beginner,9,9,10,won,19,0,71,71,19,naive,probability
234,beginner,9,9,10,won,18,0,71,71,18,naive,probability
235,beginner,9,9,10,won,17,0,71,71,17,naive,probability
236,beginner,9,9,10,won,15,0,71,71,15,naive,probability
237,beginner,9,9,10,lost,15,1,71,71,16,naive,probability
238,beginner,9,9,10,won,14,0,71,71,14,naive,probability
239,beginner,9,9,10,won,15,0,71,71,15,naive,probability
240,beginner,9,9,10,won,20,0,71,71,20,naive,probability
241,beginner,9,9,10,won,15,2,71,71,15,naive,probability
242,beginner,9,9,10,won,22,0,71,71,22,naive,probability
243,beginner,9,9,10,won,17,0,71,71,17,naive,probability
244,beginner,9,9,10,won,19,0,71,71,19,naive,probability
245,beginner,9,9,10,won,23,2,71,71,23,naive,probability
246,beginner,9,9,10,won,20,0,71,71,20,naive,probability
247,beginner,9,9,10,won,20,0,71,71,20,naive,probability
248,beginner,9,9,10,won,12,2,71,71,12,naive,probability
249,beginner,9,9,10,won,14,2,71,71,14,naive,probability
250,beginner,9,9,10,won,28,1,71,71,28,naive,probability
251,beginner,9,9,10,won,12,1,71,71,12,naive,probability
252,beginner,9,9,10,won,12,0,71,71,12,naive,probability
253,beginner,9,9,10,won,11,0,71,71,11,naive,probability
254,beginner,9,9,10,won,22,0,71,71,22,naive,probability
255,beginner,9,9,10,won,23,0,71,71,23,naive,probability
256,beginner,9,9,10,won,17,0,71,71,17,naive,probability
257,beginner,9,9,10,won,10,0,71,71,10,naive,probability
258,beginner,9,9,10,won,14,0,71,71,14,naive,probability
259,beginner,9,9,10,won,27,1,71,71,27,naive,probability
260,beginner,9,9,10,won,13,0,71,71,13,naive,probability
261,beginner,9,9,10,won,14,1,71,71,14,naive,probability
262,beginner,9,9,10,won,12,0,71,71,12,naive,probability
263,beginner,9,9,10,won,18,0,71,71,18,naive,probability
264,beginner,9,9,10,won,20,2,71,71,20,naive,probability
265,beginner,9,9,10,won,23,1,71,71,23,naive,probability
266,beginner,9,9,10,won,18,0,71,71,18,naive,probability
267,beginner,9,9,10,won,15,0,71,71,15,naive,probability
268,beginner,9,9,10,won,18,0,71,71,18,naive,probability
269,beginner,9,9,10,won,12,0,71,71,12,naive,probability
270,beginner,9,9,10,won,21,0,71,71,21,naive,probability
271,beginner,9,9,10,won,17,0,71,71,17,naive,probability
272,beginner,9,9,10,won,30,5,71,71,30,naive,probability
273,beginner,9,9,10,won,16,2,71,71,16,naive,probability
274,beginner,9,9,10,won,7,0,71,71,7,naive,probability
275,beginner,9,9,10,won,26,0,71,71,26,naive,probability
276,beginner,9,9,10,won,14,0,71,71,14,naive,probability
277,beginner,9,9,10,won,20,0,71,71,20,naive,probability
278,beginner,9,9,10,won,23,0,71,71,23,naive,probability
279,beginner,9,9,10,won,23,0,71,71,23,naive,probability
280,beginner,9,9,10,won,13,2,71,71,13,naive,probability
281,beginner,9,9,10,won,11,1,71,71,11,naive,probability
282,beginner,9,9,10,won,11,0,71,71,11,naive,probability
283,beginner,9,9,10,won,18,0,71,71,18,naive,probability
284,beginner,9,9,10,won,9,0,71,71,9,naive,probability
285,beginner,9,9,10,won,19,1,71,71,19,naive,probability
286,beginner,9,9,10,won,18,0,71,71,18,naive,probability
287,beginner,9,9,10,won,12,0,71,71,12,naive,probability
288,beginner,9,9,10,lost,9,2,68,71,13,naive,probability
289,beginner,9,9,10,won,16,0,71,71,16,naive,probability
290,beginner,9,9,10,won,17,0,71,71,17,naive,probability
291,beginner,9,9,10,won,14,0,71,71,14,naive,probability
292,beginner,9,9,10,won,25,3,71,71,25,naive,probability
293,beginner,9,9,10,won,13,0,71,71,13,naive,probability
294,beginner,9,9,10,won,17,0,71,71,17,naive,probability
295,beginner,9,9,10,won,7,0,71,71,7,naive,probability
296,beginner,9,9,10,won,21,0,71,71,21,naive,probability
297,beginner,9,9,10,won,11,0,71,71,11,naive,probability
298,beginner,9,9,10,won,14,0,71,71,14,naive,probability
299,beginner,9,9,10,won,21,0,71,71,21,naive,probability
300,beginner,9,9,10,won,9,0,71,71,9,naive,probability
301,intermediate,16,16,40,won,72,1,216,216,72,naive,probability
302,intermediate,16,16,40,won,100,1,216,216,100,naive,probability
303,intermediate,16,16,40,lost,61,1,215,216,63,naive,probability
304,intermediate,16,16,40,lost,68,8,213,216,72,naive,probability
305,intermediate,16,16,40,won,78,0,216,216,78,naive,probability
306,intermediate,16,16,40,won,70,8,216,216,70,naive,probability
307,intermediate,16,16,40,won,74,8,216,216,74,naive,probability
308,intermediate,16,16,40,won,75,3,216,216,75,naive,probability
309,intermediate,16,16,40,lost,4,3,18,216,203,naive,probability
310,intermediate,16,16,40,won,68,3,216,216,68,naive,probability
311,intermediate,16,16,40,won,78,8,216,216,78,naive,probability
312,intermediate,16,16,40,won,74,1,216,216,74,naive,probability
313,intermediate,16,16,40,won,114,2,216,216,114,naive,probability
314,intermediate,16,16,40,won,76,0,216,216,76,naive,probability
315,intermediate,16,16,40,won,67,6,216,216,67,naive,probability
316,intermediate,16,16,40,won,89,1,216,216,89,naive,probability
317,intermediate,16,16,40,lost,95,1,216,216,96,naive,probability
318,intermediate,16,16,40,won,72,9,216,216,72,naive,probability
319,intermediate,16,16,40,won,75,0,216,216,75,naive,probability
320,intermediate,16,16,40,lost,6,5,17,216,206,naive,probability
321,intermediate,16,16,40,won,84,4,216,216,84,naive,probability
322,intermediate,16,16,40,lost,59,1,215,216,61,naive,probability
323,intermediate,16,16,40,won,80,3,216,216,80,naive,probability
324,intermediate,16,16,40,lost,3,1,24,216,196,naive,probability
325,intermediate,16,16,40,won,76,3,216,216,76,naive,probability
326,intermediate,16,16,40,won,74,0,216,216,74,naive,probability
327,intermediate,16,16,40,won,71,0,216,216,71,naive,probability
328,intermediate,16,16,40,won,84,0,216,216,84,naive,probability
329,intermediate,16,16,40,won,84,0,216,216,84,naive,probability
330,intermediate,16,16,40,won,66,3,216,216,66,naive,probability
331,intermediate,16,16,40,won,91,3,216,216,91,naive,probability
332,intermediate,16,16,40,won,84,2,216,216,84,naive,probability
333,intermediate,16,16,40,won,88,0,216,216,88,naive,probability
334,intermediate,16,16,40,won,111,2,216,216,111,naive,probability
335,intermediate,16,16,40,won,63,2,216,216,63,naive,probability
336,intermediate,16,16,40,won,78,0,216,216,78,naive,probability
337,intermediate,16,16,40,won,78,2,216,216,78,naive,probability
338,intermediate,16,16,40,won,73,0,216,216,73,naive,probability
339,intermediate,16,16,40,lost,66,9,182,216,101,naive,probability
340,intermediate,16,16,40,won,68,1,216,216,68,naive,probability
341,intermediate,16,16,40,won,70,1,216,216,70,naive,probability
342,intermediate,16,16,40,won,65,5,216,216,65,naive,probability
343,intermediate,16,16,40,lost,17,2,111,216,123,naive,probability
344,intermediate,16,16,40,won,83,0,216,216,83,naive,probability
345,intermediate,16,16,40,won,83,1,216,216,83,naive,probability
346,intermediate,16,16,40,lost,70,4,215,216,72,naive,probability
347,intermediate,16,16,40,lost,62,2,216,216,63,naive,probability
348,intermediate,16,16,40,won,55,0,216,216,55,naive,probability
349,intermediate,16,16,40,won,67,1,216,216,67,naive,probability
350,intermediate,16,16,40,lost,17,3,96,216,138,naive,probability
351,intermediate,16,16,40,lost,76,2,216,216,77,naive,probability
352,intermediate,16,16,40,won,68,6,216,216,68,naive,probability
353,intermediate,16,16,40,won,79,4,216,216,79,naive,probability
354,intermediate,16,16,40,lost,63,3,204,216,76,naive,probability
355,intermediate,16,16,40,won,74,1,216,216,74,naive,probability
356,intermediate,16,16,40,won,61,4,216,216,61,naive,probability
357,intermediate,16,16,40,won,76,4,216,216,76,naive,probability
358,intermediate,16,16,40,won,86,7,216,216,86,naive,probability
359,intermediate,16,16,40,won,83,0,216,216,83,naive,probability
360,intermediate,16,16,40,won,89,4,216,216,89,naive,probability
361,intermediate,16,16,40,lost,75,9,198,216,94,naive,probability
362,intermediate,16,16,40,won,64,2,216,216,64,naive,probability
363,intermediate,16,16,40,lost,74,1,215,216,76,naive,probability
364,intermediate,16,16,40,won,76,4,216,216,76,naive,probability
365,intermediate,16,16,40,won,83,5,216,216,83,naive,probability
366,intermediate,16,16,40,lost,80,2,216,216,81,naive,probability
367,intermediate,16,16,40,won,89,18,216,216,89,naive,probability
368,intermediate,16,16,40,won,70,1,216,216,70,naive,probability
369,intermediate,16,16,40,won,80,11,216,216,80,naive,probability
370,intermediate,16,16,40,lost,80,11,215,216,82,naive,probability
371,intermediate,16,16,40,won,86,3,216,216,86,naive,probability
372,intermediate,16,16,40,won,87,0,216,216,87,naive,probability
373,intermediate,16,16,40,won,87,8,216,216,87,naive,probability
374,intermediate,16,16,40,won,77,5,216,216,77,naive,probability
375,intermediate,16,16,40,won,103,0,216,216,103,naive,probability
376,intermediate,16,16,40,won,71,0,216,216,71,naive,probability
377,intermediate,16,16,40,won,66,1,216,216,66,naive,probability
378,intermediate,16,16,40,won,71,2,216,216,71,naive,probability
379,intermediate,16,16,40,won,74,1,216,216,74,naive,probability
380,intermediate,16,16,40,won,90,9,216,216,90,naive,probability
381,intermediate,16,16,40,lost,5,4,19,216,203,naive,probability
382,intermediate,16,16,40,won,65,11,216,216,65,naive,probability
383,intermediate,16,16,40,won,84,4,216,216,84,naive,probability
384,intermediate,16,16,40,won,89,0,216,216,89,naive,probability
385,intermediate,16,16,40,lost,41,3,215,216,43,naive,probability
386,intermediate,16,16,40,won,73,4,216,216,73,naive,probability
387,intermediate,16,16,40,won,78,3,216,216,78,naive,probability
388,intermediate,16,16,40,won,107,14,216,216,107,naive,probability
389,intermediate,16,16,40,won,76,0,216,216,76,naive,probability
390,intermediate,16,16,40,won,81,5,216,216,81,naive,probability
391,intermediate,16,16,40,lost,70,3,213,216,74,naive,probability
392,intermediate,16,16,40,won,76,8,216,216,76,naive,probability
393,intermediate,16,16,40,won,88,0,216,216,88,naive,probability
394,intermediate,16,16,40,won,63,2,216,216,63,naive,probability
395,intermediate,16,16,40,won,70,0,216,216,70,naive,probability
396,intermediate,16,16,40,lost,42,1,155,216,104,naive,probability
397,intermediate,16,16,40,won,83,3,216,216,83,naive,probability
398,intermediate,16,16,40,won,67,1,216,216,67,naive,probability
399,intermediate,16,16,40,won,84,5,216,216,84,naive,probability
400,intermediate,16,16,40,won,95,0,216,216,95,naive,probability
401,intermediate,16,16,40,won,91,0,216,216,91,naive,probability
402,intermediate,16,16,40,won,51,3,216,216,51,naive,probability
403,intermediate,16,16,40,lost,63,2,215,216,65,naive,probability
404,intermediate,16,16,40,won,66,0,216,216,66,naive,probability
405,intermediate,16,16,40,won,87,0,216,216,87,naive,probability
406,intermediate,16,16,40,won,73,0,216,216,73,naive,probability
407,intermediate,16,16,40,lost,76,3,216,216,77,naive,probability
408,intermediate,16,16,40,won,82,4,216,216,82,naive,probability
409,intermediate,16,16,40,won,102,1,216,216,102,naive,probability
410,intermediate,16,16,40,won,86,0,216,216,86,naive,probability
411,intermediate,16,16,40,won,55,0,216,216,55,naive,probability
412,intermediate,16,16,40,lost,79,3,216,216,80,naive,probability
413,intermediate,16,16,40,won,77,1,216,216,77,naive,probability
414,intermediate,16,16,40,won,82,3,216,216,82,naive,probability
415,intermediate,16,16,40,won,72,0,216,216,72,naive,probability
416,intermediate,16,16,40,lost,5,4,16,216,206,naive,probability
417,intermediate,16,16,40,lost,5,4,19,216,203,naive,probability
418,intermediate,16,16,40,won,102,1,216,216,102,naive,probability
419,intermediate,16,16,40,won,94,0,216,216,94,naive,probability
